Bin	Sequences	Proportion	Patterns	Percent Full
expected	122202.5	0.9202965674092148	11377	100.0%
truncated	6046.5	0.04553567394152998	3133	0.5457702803274621%
snapback	3442.0	0.02592140737728375	3030	0.11621150493898895%
other	1091.0	0.008216227614356935	1190	46.4711274060495%
truncated_snapback	4.0	3.0123657614507553e-05	5	0.0%
Totals	132786.0	1.0	18735


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
expected	122202.5	0.9203	11377	1.0
Subclassification	Sequence Count	Repeats	Proportion of expected	Linearity	Contains Irregular ITRs	Contains Homopolymer	Contains a Full Payload	Tokenized	Tile Pattern
expected	66.0	1	0.0005400871504265461	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[4-1872](+) ITR-FLIP[21-165](-)
expected	64.0	1	0.0005237208731408932	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[22-165](-)
expected	62.0	0	0.0005073545958552403	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[5-145](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	62.0	0	0.0005073545958552403	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[24-165](-)
expected	60.0	0	0.0004909883185695874	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-142](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	59.0	0	0.00048280517992676093	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-142](+)
expected	56.0	0	0.00045825576399828155	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[24-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	56.0	1	0.00045825576399828155	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	56.0	1	0.00045825576399828155	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	55.0	0	0.00045007262535545507	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](-) ITR-FLIP[22-165](-)
expected	54.0	1	0.00044188948671262864	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	53.0	0	0.00043370634806980216	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[5-1872](+) ITR-FLIP[1-145](+)
expected	53.0	1	0.00043370634806980216	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	53.0	0	0.00043370634806980216	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	53.0	0	0.00043370634806980216	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	52.0	1	0.00042552320942697573	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	52.0	0	0.00042552320942697573	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-161](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	51.0	0	0.00041734007078414925	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[4-1872](-) ITR-FLIP[1-145](+)
expected	51.0	0	0.00041734007078414925	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](+) ITR-FLIP[22-165](-)
expected	50.0	0	0.0004091569321413228	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[24-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	50.0	1	0.0004091569321413228	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-145](-) Payload[4-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	50.0	1	0.0004091569321413228	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[4-1872](+) ITR-FLIP[1-145](+)
expected	50.0	0	0.0004091569321413228	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	50.0	0	0.0004091569321413228	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	49.0	1	0.00040097379349849635	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	47.5	0	0.00038869908553425665	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	47.5	0	0.00038869908553425665	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	47.0	1	0.00038460751621284344	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	47.0	0	0.00038460751621284344	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](-) ITR-FLIP[1-144](+)
expected	47.0	0	0.00038460751621284344	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[4-1872](-) ITR-FLIP[21-165](-)
expected	47.0	1	0.00038460751621284344	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[21-165](+) Payload[4-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	47.0	0	0.00038460751621284344	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-141](+)
expected	46.0	1	0.00037642437757001696	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[4-1872](+) ITR-FLIP[21-165](-)
expected	46.0	0	0.00037642437757001696	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-141](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	46.0	0	0.00037642437757001696	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	46.0	0	0.00037642437757001696	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	45.0	1	0.00036824123892719053	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[22-165](-)
expected	45.0	1	0.00036824123892719053	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-145](-) Payload[4-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	45.0	1	0.00036824123892719053	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[4-1872](+) ITR-FLIP[1-145](+)
expected	45.0	0	0.00036824123892719053	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[24-165](-)
expected	44.0	0	0.00036005810028436405	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](+) ITR-FLIP[1-144](+)
expected	44.0	0	0.00036005810028436405	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-141](+)
expected	44.0	0	0.00036005810028436405	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[5-1872](+) ITR-FLIP[21-165](-)
expected	44.0	0	0.00036005810028436405	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	44.0	0	0.00036005810028436405	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	43.0	1	0.0003518749616415376	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	43.0	1	0.0003518749616415376	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	42.5	0	0.00034778339232012436	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	42.5	0	0.00034778339232012436	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	42.5	0	0.00034778339232012436	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	42.5	0	0.00034778339232012436	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	42.0	0	0.00034369182299871115	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-142](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	42.0	0	0.00034369182299871115	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	42.0	0	0.00034369182299871115	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	41.0	1	0.0003355086843558847	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[1-144](+)
expected	41.0	1	0.0003355086843558847	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-144](+)
expected	40.5	0	0.00033141711503447145	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	40.5	0	0.00033141711503447145	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	39.0	0	0.0003191424070702318	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[25-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	39.0	1	0.0003191424070702318	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	39.0	0	0.0003191424070702318	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[24-165](-)
expected	39.0	0	0.0003191424070702318	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-161](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	39.0	0	0.0003191424070702318	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[5-1872](-) ITR-FLIP[21-165](-)
expected	39.0	0	0.0003191424070702318	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[1-142](+)
expected	38.0	0	0.00031095926842740533	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[25-165](-)
expected	37.5	0	0.0003068676991059921	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	37.5	0	0.0003068676991059921	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	37.5	0	0.0003068676991059921	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	37.5	0	0.0003068676991059921	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[4-1872](+) ITR-FLIP[1-145](+)
expected	37.0	0	0.00030277612978457885	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[5-1872](-) ITR-FLIP[1-145](+)
expected	37.0	0	0.00030277612978457885	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[5-1872](+) ITR-FLIP[1-145](+)
expected	37.0	0	0.00030277612978457885	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-143](-) Payload[4-1872](+) ITR-FLIP[21-165](-)
expected	37.0	0	0.00030277612978457885	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-141](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	37.0	0	0.00030277612978457885	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	37.0	0	0.00030277612978457885	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	36.5	0	0.00029868456046316564	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[4-1872](+) ITR-FLIP[1-145](+)
expected	36.5	0	0.00029868456046316564	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	36.5	0	0.00029868456046316564	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	36.5	0	0.00029868456046316564	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	36.0	0	0.0002945929911417524	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[5-145](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	36.0	0	0.0002945929911417524	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[5-145](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	36.0	0	0.0002945929911417524	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[25-165](-)
expected	36.0	1	0.0002945929911417524	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	36.0	0	0.0002945929911417524	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-142](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	35.0	1	0.00028640985249892595	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[23-165](-)
expected	35.0	1	0.00028640985249892595	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[21-165](+) Payload[4-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	35.0	1	0.00028640985249892595	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	35.0	0	0.00028640985249892595	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	35.0	0	0.00028640985249892595	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	34.5	0	0.00028231828317751273	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[4-1872](+) ITR-FLIP[1-145](+)
expected	34.5	0	0.00028231828317751273	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	34.0	1	0.0002782267138560995	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[22-165](-)
expected	34.0	0	0.0002782267138560995	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[5-1872](+) ITR-FLIP[21-165](-)
expected	34.0	0	0.0002782267138560995	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[4-1872](+) ITR-FLIP[21-165](-)
expected	34.0	0	0.0002782267138560995	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	33.0	1	0.00027004357521327304	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	33.0	1	0.00027004357521327304	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-144](+)
expected	33.0	0	0.00027004357521327304	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](-) ITR-FLIP[1-144](+)
expected	33.0	0	0.00027004357521327304	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-137](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	32.5	0	0.0002659520058918598	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	32.5	0	0.0002659520058918598	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	32.5	1	0.0002659520058918598	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	32.5	1	0.0002659520058918598	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	32.0	0	0.0002618604365704466	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[25-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	32.0	1	0.0002618604365704466	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	31.0	0	0.00025367729792762013	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](-) ITR-FLIP[22-165](-)
expected	31.0	1	0.00025367729792762013	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	31.0	0	0.00025367729792762013	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[2-1872](+) ITR-FLIP[21-165](-)
expected	31.0	1	0.00025367729792762013	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[4-1872](+) ITR-FLIP[21-165](-)
expected	31.0	0	0.00025367729792762013	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-142](+)
expected	31.0	0	0.00025367729792762013	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[23-165](-)
expected	31.0	1	0.00025367729792762013	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-143](+)
expected	30.0	1	0.0002454941592847937	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[23-165](-)
expected	30.0	1	0.0002454941592847937	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](+) ITR-FLIP[1-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	30.0	0	0.0002454941592847937	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[22-165](+) Payload[1-1872](+) ITR-FLIP[1-143](+)
expected	30.0	0	0.0002454941592847937	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[5-1872](-) ITR-FLIP[1-145](+)
expected	30.0	1	0.0002454941592847937	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-145](-) Payload[4-1872](+) ITR-FLIP[1-165](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	30.0	1	0.0002454941592847937	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](-) ITR-FLIP[1-165](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	30.0	0	0.0002454941592847937	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	30.0	0	0.0002454941592847937	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	30.0	0	0.0002454941592847937	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	30.0	0	0.0002454941592847937	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	29.5	0	0.00024140258996338047	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	29.5	0	0.00024140258996338047	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	29.0	0	0.00023731102064196723	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-140](+)
expected	29.0	0	0.00023731102064196723	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-137](+)
expected	29.0	0	0.00023731102064196723	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	29.0	0	0.00023731102064196723	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[4-1872](+) ITR-FLIP[21-165](-)
expected	29.0	0	0.00023731102064196723	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](+) ITR-FLIP[21-165](-)
expected	29.0	0	0.00023731102064196723	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	29.0	0	0.00023731102064196723	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	29.0	0	0.00023731102064196723	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	29.0	0	0.00023731102064196723	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[21-165](+) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	29.0	0	0.00023731102064196723	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-143](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	28.5	0	0.00023321945132055399	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[4-1872](+) ITR-FLIP[21-165](-)
expected	28.5	0	0.00023321945132055399	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[1-145](+)
expected	28.5	0	0.00023321945132055399	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[1-145](-) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	28.5	0	0.00023321945132055399	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[1-144](-) Payload[1-1872](+) ITR-FLIP[1-145](+)
expected	28.0	0	0.00022912788199914077	reverse_linear	False	False	True	I AND P AND I	ITR-FLIP[24-165](+) Payload[1-1872](-) ITR-FLIP[21-165](-)
expected	28.0	0	0.00022912788199914077	forward_linear	False	False	True	I AND P AND I	ITR-FLIP[23-165](+) Payload[4-1872](+) ITR-FLIP[21-165](-)
expected	28.0	1	0.00022912788199914077	non_linear	False	False	True	I AND P AND I AND P AND I	ITR-FLIP[23-165](+) Payload[1-1872](-) ITR-FLIP[1-165](+) Payload[1-1872](+) ITR-FLIP[1-145](+)
